recording_id,label,t_ms,ax,ay,az,gx,gy,gz
600,punch,200,0.02115,-0.01763,0.96448,7.501,15.77,1.337
600,punch,220,0.15663,0.05521,0.93527,5.538,12.335,7.596
600,punch,240,0.16849,0.07426,1.03153,-7.044,28.051,0.332
600,punch,260,0.42704,-0.06905,1.02367,6.637,40.254,-1.944
600,punch,280,0.61513,-0.00741,0.98668,2.912,56.627,4.334
600,punch,300,0.79452,0.02838,0.8971,3.234,78.667,-3.148
600,punch,320,0.92799,0.02905,0.97173,2.656,89.663,3.961
600,punch,340,1.09509,-0.12006,0.98085,4.677,98.665,6.26
600,punch,360,1.26864,0.02049,0.93673,-2.565,108.697,-0.787
600,punch,380,1.32464,0.0348,0.97718,4.101,119.826,8.495
600,punch,400,1.35845,-0.00122,0.92228,0.591,113.651,-6.958
600,punch,420,1.26134,0.00093,0.91626,5.234,118.184,-6.024
600,punch,440,1.22965,-0.03864,1.06111,-1.688,109.169,-10.866
600,punch,460,1.17259,-0.07767,0.98117,4.456,98.056,2.837
600,punch,480,0.79512,0.01065,0.99455,0.653,91.962,3.292
600,punch,500,0.52798,0.03074,0.93766,-6.363,73.81,-1.695
600,punch,520,0.27333,-0.0292,0.9919,5.146,50.151,-4.462
600,punch,540,-0.09666,0.00438,0.91083,-4.831,32.497,7.055
600,punch,560,-0.29829,-0.00817,0.96848,5.284,32.556,-0.499
600,punch,580,-0.37914,-0.04508,0.93996,-0.087,25.694,1.891
600,punch,600,-0.65898,-0.06238,0.95828,4.172,16.98,-4.152
600,punch,620,-0.48638,-0.11403,0.92527,-8.15,10.33,0.073
600,punch,640,-0.59782,-0.02825,0.98473,-1.228,2.906,-5.228
600,punch,660,-0.57836,-0.01973,1.03377,2.005,4.688,-0.666
600,punch,680,-0.59132,-0.04982,1.04851,-3.289,-2.688,1.613
600,punch,700,-0.51196,-0.1364,1.08403,7.827,-2.073,-1.271
600,punch,720,-0.36921,-0.10059,1.02769,-2.565,7.019,-1.561
600,punch,740,-0.24889,-0.04679,0.91913,1.279,-9.125,4.498
600,punch,760,-0.30676,-0.03241,0.99036,-0.14,3.547,7.049
600,punch,780,-0.22426,-0.01744,1.1158,4.921,-6.841,4.263
600,punch,800,-0.08247,-0.05366,1.06752,2.988,-1.453,0.677
600,punch,820,-0.02605,-0.09981,1.01199,-0.567,-1.531,-5.252
600,punch,840,-0.1159,-0.02899,0.98437,-3.088,-3.665,1.826
600,punch,860,-0.11786,0.03226,0.92929,2.253,-5.371,-3.449
600,punch,880,-0.05431,-0.10838,0.96628,-5.469,-1.418,-1.032
600,punch,900,-0.07269,0.03318,1.01015,1.232,-0.309,4.021
600,punch,920,-0.04212,0.03669,0.95384,-1.996,1.678,-7.828
600,punch,940,-0.01205,-0.01977,0.93981,-0.873,-0.892,4.168
600,punch,960,-0.03065,-0.05162,1.00698,0.841,-4.484,1.623
600,punch,980,-0.11159,-0.02658,1.0026,0.826,1.754,-6.279
601,punch,0,0.01687,-0.09407,1.05716,1.797,-2.199,-3.5
601,punch,20,0.01737,0.01293,1.00597,2.08,-1.731,-2.003
601,punch,40,0.10031,0.02294,0.94138,3.022,7.997,-1.235
601,punch,60,-0.05792,-0.07531,1.00862,0.098,-0.845,4.123
601,punch,80,0.01182,0.02397,1.07261,1.223,-2.006,2.715
601,punch,100,0.02121,0.10022,1.00625,4.034,-1.135,2.18
601,punch,120,0.05558,0.00026,0.99489,-0.797,2.877,-3.206
601,punch,140,0.02752,-0.06289,1.01502,1.622,2.399,-6.081
601,punch,160,0.08774,-0.0019,0.98404,-0.213,3.091,-5.814
601,punch,180,0.21517,0.06042,1.03242,-1.411,12.935,1.972
601,punch,200,0.32808,-0.00526,1.04641,1.468,26.955,0.26
601,punch,220,0.52039,-0.07683,1.03465,-1.307,29.173,-6.049
601,punch,240,0.62613,0.0639,1.01193,1.885,60.83,2.65
601,punch,260,0.94192,0.03627,1.04275,-4.195,72.976,1.463
601,punch,280,1.11227,-0.01808,0.90922,3.528,84.853,3.25
601,punch,300,1.37688,-0.0087,1.02881,3.506,104.287,0.771
601,punch,320,1.48659,-0.04405,1.04922,0.823,120.748,-5.931
601,punch,340,1.56874,0.04542,0.9389,-0.297,121.144,2.153
601,punch,360,1.42772,-0.02103,1.12452,-3.946,124.702,-0.206
601,punch,380,1.11847,0.09093,1.01171,1.956,100.688,-6.957
601,punch,400,0.90127,0.00659,0.92201,4.107,91.419,7.204
601,punch,420,0.59724,-0.01943,0.98714,0.754,77.84,-0.673
601,punch,440,0.21617,-0.03744,1.0596,3.229,52.763,-3.249
601,punch,460,-0.02857,-0.01722,1.04669,2.875,36.525,-4.844
601,punch,480,-0.36876,-0.05414,1.0195,5.12,28.787,-1.62
601,punch,500,-0.41829,0.05256,0.98078,-2.233,15.864,-1.166
601,punch,520,-0.41908,0.03136,0.98167,2.214,2.099,3.241
601,punch,540,-0.611,-0.0195,0.98323,6.986,-2.997,-2.778
601,punch,560,-0.4762,0.01232,1.01037,4.965,-0.302,7.523
601,punch,580,-0.36299,0.00095,0.92605,-9.452,5.956,8.399
601,punch,600,-0.26957,0.00289,1.03906,-1.748,1.931,0.021
601,punch,620,-0.37905,-0.06193,0.9257,0.973,2.512,6.237
601,punch,640,-0.13587,0.05659,1.00355,-2.877,5.663,-2.627
601,punch,660,-0.16086,0.07815,1.0048,-6.686,0.073,6.854
601,punch,680,-0.11614,-0.03219,0.99365,3.619,6.722,-1.261
601,punch,700,-0.01367,0.0409,0.93078,4.928,-1.25,2.022
601,punch,720,-0.05136,-0.03499,0.99803,-1.571,-2.933,2.13
601,punch,740,0.0172,0.02928,1.03515,5.674,1.701,9.173
601,punch,760,0.06035,0.05058,1.0046,2.862,5.092,-2.878
601,punch,780,-0.0117,-0.00622,0.96118,-4.012,-6.307,-3.467
601,punch,800,0.02806,-0.02235,0.9312,7.047,5.542,2.543
601,punch,820,-0.04189,-0.00092,0.92398,-0.376,2.176,-2.962
601,punch,840,-0.01869,-0.01951,1.02716,1.696,-0.009,1.413
601,punch,860,0.01844,-0.02808,0.91954,-7.182,1.997,-1.637
601,punch,880,-0.04444,-0.03003,0.90126,-3.272,-0.827,-2.795
601,punch,900,0.01356,-0.0517,1.08184,0.6,2.181,-3.903
601,punch,920,-0.00752,-0.00894,0.97414,-8.84,0.463,-3.436
601,punch,940,0.04651,0.03822,1.05128,-1.971,-6.079,-2.821
601,punch,960,-0.01517,-0.06778,1.08154,0.753,4.269,0.039
601,punch,980,0.02146,0.05999,1.04542,-6.97,-9.074,-1.344
602,punch,0,0.02949,0.05555,0.89199,-0.431,3.953,1.848
602,punch,20,0.08837,0.05179,1.06998,-2.638,7.673,0.923
602,punch,40,0.05697,-0.07551,0.99333,0.374,-3.613,-2.998
602,punch,60,0.04073,0.02293,1.0861,-5.22,3.664,-4.104
602,punch,80,0.02604,0.07401,0.9889,2.48,3.361,-3.817
602,punch,100,0.09431,0.00094,1.10534,4.318,7.559,10.117
602,punch,120,0.14569,0.00135,1.03247,5.826,13.05,2.665
602,punch,140,0.19157,-0.01211,1.0212,4.438,13.919,-0.641
602,punch,160,0.37829,0.07128,0.98575,6.173,24.788,2.663
602,punch,180,0.59392,0.02007,0.91156,-1.47,51.164,-5.145
602,punch,200,0.79432,-0.00685,0.99995,-6.356,73.434,0.792
602,punch,220,1.18207,0.02848,1.0907,-3.192,87.821,0.318
602,punch,240,1.44433,-0.01588,1.10318,-0.837,115.645,-0.466
602,punch,260,1.83748,0.06472,1.00709,-1.804,154.71,1.348
602,punch,280,2.28235,0.00691,0.8825,0.654,177.967,-0.908
602,punch,300,2.27791,0.1022,1.02121,2.398,187.255,1.716
602,punch,320,2.45812,0.06489,0.96054,-0.444,196.399,1.648
602,punch,340,2.17751,0.06463,0.99879,4.744,196.457,4.247
602,punch,360,2.02022,-0.05574,0.99855,7.849,170.981,-0.492
602,punch,380,1.52375,-0.0385,0.88048,4.221,151.252,7.758
602,punch,400,1.00726,-0.00641,0.96377,-1.603,120.328,0.374
602,punch,420,0.51092,-0.00555,0.97967,1.252,100.162,3.56
602,punch,440,0.1322,0.04609,0.93765,2.677,70.501,0.67
602,punch,460,-0.3113,0.06436,1.05652,-4.083,49.771,0.617
602,punch,480,-0.50204,-0.06455,0.99347,-8.301,27.889,-3.122
602,punch,500,-0.7196,0.03861,1.07126,3.483,20.907,1.862
602,punch,520,-0.87116,-0.07056,1.06885,-2.483,7.278,-1.088
602,punch,540,-0.78754,-0.01911,0.99058,-0.049,6.297,3.471
602,punch,560,-0.73056,-0.05258,1.01626,4.239,-0.353,-4.073
602,punch,580,-0.59511,0.0181,0.92607,6.619,2.168,5.325
602,punch,600,-0.46229,0.0648,0.94551,-2.362,0.766,-0.96
602,punch,620,-0.3465,-0.02334,1.00706,3.853,5.906,4.869
602,punch,640,-0.22072,0.04695,0.98983,4.929,-1.007,-4.914
602,punch,660,-0.04417,0.03589,0.88566,1.3,4.999,-3.139
602,punch,680,-0.03091,0.04074,0.99379,-3.127,-1.166,0.757
602,punch,700,-0.08231,0.02409,1.12204,-0.526,1.102,-6.557
602,punch,720,-0.02196,0.01004,0.96864,4.075,0.16,-5.453
602,punch,740,-0.05221,0.04693,0.94773,0.332,-2.948,0.617
602,punch,760,0.12225,0.06148,0.98562,-0.033,2.964,-1.985
602,punch,780,0.10291,0.06361,0.99715,-5.97,-2.54,-3.552
602,punch,800,0.10751,0.01173,1.00801,-5.6,-2.352,-1.783
602,punch,820,0.12834,-0.00396,0.9027,-1.96,-4.592,-1.587
602,punch,840,-0.00089,0.04928,0.91067,-0.219,-3.116,-1.237
602,punch,860,0.07043,0.02488,0.95684,1.54,1.034,-4.71
602,punch,880,-0.0284,-0.01792,0.99848,0.365,5.678,-6.429
602,punch,900,0.05917,-0.00881,0.96597,-0.816,0.452,7.531
602,punch,920,0.04102,0.05533,0.97036,1.733,2.077,3.913
602,punch,940,-0.07571,-0.0254,0.94919,-1.377,0.492,1.416
602,punch,960,0.01729,-0.02027,0.98724,2.377,1.269,3.79
602,punch,980,0.08496,-0.01979,1.00763,-6.588,0.34,2.29
603,punch,0,-0.04456,0.0191,1.03047,-7.76,-1.084,2.156
603,punch,20,0.07033,-0.02996,1.03349,-2.305,5.123,-3.416
603,punch,40,-0.10991,0.0068,0.98624,-0.634,0.732,-0.394
603,punch,60,-0.10739,0.01045,0.93054,-0.562,0.503,-9.603
603,punch,80,0.08357,-0.03858,0.98711,-4.536,6.01,-4.066
603,punch,100,-0.08175,0.08374,0.98025,0.769,2.856,4.87
603,punch,120,-0.06906,-0.06425,0.96796,9.799,2.997,2.599
603,punch,140,0.03328,-0.00144,1.00062,5.144,-0.302,-0.339
603,punch,160,-0.03361,-0.01061,1.03039,-3.05,-1.976,5.042
603,punch,180,0.12481,0.01621,0.99989,-3.11,12.852,-0.634
603,punch,200,0.11567,0.01174,1.03582,4.865,17.93,1.258
603,punch,220,0.24806,0.02431,1.0143,-1.534,27.398,2.353
603,punch,240,0.58551,0.07473,0.98795,-4.707,48.01,-4.89
603,punch,260,0.98168,-0.05341,1.0546,4.99,80.859,2.936
603,punch,280,1.37023,-0.01746,1.06021,-0.186,109.406,-0.527
603,punch,300,1.8387,0.03006,0.91107,5.08,146.49,-0.865
603,punch,320,1.96194,-0.07944,0.94368,-3.663,168.184,4.291
603,punch,340,1.92977,0.00304,0.95483,4.184,178.447,7.317
603,punch,360,1.85941,-0.02955,1.0308,6.866,175.277,-3.921
603,punch,380,1.35104,-0.04187,1.06976,4.255,134.766,1.001
603,punch,400,0.7685,-0.03156,0.97739,2.299,97.188,1.848
603,punch,420,0.18098,0.02626,1.02365,-1.18,70.175,4.059
603,punch,440,-0.29993,-0.11474,0.96854,3.488,43.149,-4.065
603,punch,460,-0.55142,0.07481,1.01744,-0.134,13.038,2.955
603,punch,480,-0.72576,0.03539,0.96164,-1.058,13.076,-2.258
603,punch,500,-0.7379,0.04379,0.95569,7.248,-0.518,5.007
603,punch,520,-0.65471,0.02834,1.03246,1.514,-4.962,-7.06
603,punch,540,-0.53113,0.07058,0.94679,0.316,-1.753,11.692
603,punch,560,-0.29693,0.01566,0.96619,-5.325,-5.391,5.69
603,punch,580,-0.21274,0.03473,0.99991,3.732,-5.26,-0.01
603,punch,600,-0.1506,-0.06096,0.9964,-4.131,9.778,-2.976
603,punch,620,-0.12654,0.01723,0.95705,-6.977,-3.576,3.187
603,punch,640,0.02508,-0.10571,0.94651,-4.191,0.152,7.266
603,punch,660,0.04457,-0.109,0.98227,-9.603,0.371,3.363
603,punch,680,-0.04561,-0.0679,0.94084,-5.72,4.244,-2.229
603,punch,700,0.01248,-0.00537,0.98555,1.994,-2.619,1.171
603,punch,720,-0.05479,-0.02632,0.98016,-1.333,4.368,2.916
603,punch,740,-0.06792,0.01324,0.91068,1.452,-1.882,0.915
603,punch,760,0.01714,0.00607,0.99528,3.758,-3.839,-6.503
603,punch,780,0.02325,0.05303,0.95123,-4.429,-10.049,4.845
603,punch,800,-0.07592,0.0345,1.04093,-5.663,3.989,-4.66
603,punch,820,-0.01278,-0.01103,0.9341,1.07,-3.843,2.465
603,punch,840,-0.00653,-0.01126,1.01183,1.822,-3.8,-5.015
603,punch,860,-0.06619,-0.05747,1.0621,5.552,1.896,-4.268
603,punch,880,-0.04003,-0.04942,0.99264,-3.782,1.553,-0.668
603,punch,900,-0.07139,-0.0087,0.97128,2.68,-5.693,2.629
603,punch,920,-0.0056,0.03123,1.03192,2.069,1.049,-4.866
603,punch,940,-0.02706,-0.06316,1.06844,-2.768,-10.981,-3.245
603,punch,960,-0.02001,-0.04422,0.91705,-2.034,5.426,8.743
603,punch,980,-0.02839,-0.06799,1.139,2.865,6.833,-1.617
604,punch,0,-0.09913,0.03541,1.0849,2.871,-7.773,3.234
604,punch,20,-0.01654,-0.05579,0.99639,1.946,0.972,9.147
604,punch,40,-0.11625,-0.00388,0.96773,-3.418,9.066,2.595
604,punch,60,-0.11557,0.02113,1.03693,-0.809,0.657,2.147
604,punch,80,-0.04696,0.05665,1.04207,2.514,-5.884,4.517
604,punch,100,-0.0267,-0.04761,0.95972,2.086,2.95,0.02
604,punch,120,0.0448,-0.00448,1.05106,3.087,4.813,-1.415
604,punch,140,0.11571,0.05418,1.00186,-3.415,14.333,2.823
604,punch,160,0.15817,-0.03668,0.96374,4.467,30.725,2.661
604,punch,180,0.4901,-0.03932,0.89267,3.547,36.163,5.392
604,punch,200,0.57643,-0.02768,1.04219,10.527,48.845,2.632
604,punch,220,0.78773,-0.07005,0.97591,-1.315,70.008,-0.907
604,punch,240,1.18191,-0.10207,0.96564,-3.775,98.973,-4.868
604,punch,260,1.48698,-0.09986,1.06713,-0.499,119.933,2.099
604,punch,280,1.66018,-0.10443,0.9923,5.638,139.617,5.646
604,punch,300,1.75319,0.0033,1.01943,1.668,157.794,0.969
604,punch,320,1.82815,-0.01227,0.97621,-6.691,163.235,-1.654
604,punch,340,1.63267,-0.00339,1.11186,0.854,143.283,-5.246
604,punch,360,1.46408,-0.08228,1.03512,2.042,137.809,1.287
604,punch,380,1.10979,0.08465,1.0318,11.187,121.143,-0.577
604,punch,400,0.73537,-0.04308,1.00494,-1.045,96.228,-4.89
604,punch,420,0.31923,-0.05868,0.99255,-2.991,71.915,-8.298
604,punch,440,-0.04105,-0.00657,0.96757,-1.336,45.104,0.296
604,punch,460,-0.33018,0.04309,1.01976,1.71,30.742,4.947
604,punch,480,-0.50172,0.00329,0.99724,-5.483,17.442,3.292
604,punch,500,-0.61617,0.02165,1.02664,-3.065,22.788,-6.871
604,punch,520,-0.57471,-0.0042,1.05036,5.047,6.768,3.57
604,punch,540,-0.55939,-0.03108,1.03358,0.386,2.022,3.606
604,punch,560,-0.68399,-0.02932,1.08788,-0.637,3.767,-1.972
604,punch,580,-0.43015,-0.03792,0.9673,1.076,-1.366,2.324
604,punch,600,-0.31103,0.01362,1.03181,-0.424,-2.685,-4.127
604,punch,620,-0.28153,-0.01139,0.88222,-10.209,2.249,-3.749
604,punch,640,-0.20603,-0.08929,0.94947,5.285,0.852,4.43
604,punch,660,-0.14083,0.04027,0.89481,-3.906,-8.373,-1.553
604,punch,680,-0.07185,0.04855,0.95398,-2.368,6.335,-7.676
604,punch,700,-0.14558,0.00979,0.96134,-0.027,1.433,4.933
604,punch,720,-0.01612,-0.01023,0.98622,-0.16,-2.136,-2.294
604,punch,740,-0.07229,0.01593,0.94839,-0.141,-3.762,4.878
604,punch,760,-0.01759,0.04813,0.93686,-4.249,6.48,3.778
604,punch,780,-0.13115,-0.025,0.96683,-1.303,-2.393,2.075
604,punch,800,-0.08552,-0.06383,0.91203,-2.402,-3.32,2.154
604,punch,820,-0.02575,-0.00422,1.08343,0.754,4.081,-0.444
604,punch,840,-0.04768,0.00641,0.96148,-7.527,-5.644,7.233
604,punch,860,-0.10851,-0.04573,0.91543,-3.712,2.699,-3.572
604,punch,880,-0.14459,0.01203,0.98552,-2.56,-1.965,-2.63
604,punch,900,-0.05193,-0.07511,1.02202,3.091,4.256,-2.378
604,punch,920,-0.1043,0.04018,1.04194,6.561,0.742,-2.283
604,punch,940,-0.09283,0.00153,1.02901,-2.454,0.408,-0.302
604,punch,960,-0.10631,0.04308,0.9844,4.295,0.864,1.834
604,punch,980,-0.08306,-0.06213,0.94404,-9.225,2.301,1.47
605,punch,0,0.04986,0.01964,1.06904,4.37,2.672,-0.642
605,punch,20,0.11485,-0.01453,1.0544,-5.024,11.329,-4.887
605,punch,40,0.12961,0.07079,1.02232,-4.009,2.54,1.527
605,punch,60,0.10924,0.01792,1.08132,-1.52,14.4,-3.015
605,punch,80,0.10858,-0.00745,1.01584,3.526,-0.822,3.148
605,punch,100,0.25124,-0.02325,0.92978,-1.001,9.511,3.303
605,punch,120,0.26182,0.03807,0.97725,-0.506,20.971,-0.731
605,punch,140,0.36606,-0.002,1.09533,-0.678,35.101,0.925
605,punch,160,0.65834,0.0368,1.16176,-7.278,51.889,2.005
605,punch,180,0.95897,-0.03249,0.94917,0.792,75.602,-5.329
605,punch,200,1.29583,0.01544,0.98639,1.015,96.642,-2.324
605,punch,220,1.53565,0.08419,1.01113,-2.288,118.184,3.17
605,punch,240,1.83503,-0.00868,1.0457,2.631,155.381,-4.292
605,punch,260,2.10449,0.04863,0.97675,-4.858,159.401,-5.077
605,punch,280,2.15,0.1405,1.06881,-2.418,173.189,-1.73
605,punch,300,2.31412,0.03096,0.93527,1.017,176.741,-3.472
605,punch,320,2.11163,-0.00092,0.96405,-1.169,168.498,0.847
605,punch,340,1.82773,0.007,0.95796,-3.626,158.27,-1.01
605,punch,360,1.42307,0.01417,1.0536,-0.131,136.22,-0.02
605,punch,380,0.96878,-0.0344,0.93206,1.038,108.553,-1.246
605,punch,400,0.48334,0.13153,0.93112,3.525,85.331,6.065
605,punch,420,0.10033,0.0325,1.05505,-3.451,51.038,-0.573
605,punch,440,-0.18987,0.03191,0.98915,-2.696,37.007,1.626
605,punch,460,-0.53389,-0.01399,1.02287,-5.499,34.303,5.086
605,punch,480,-0.55012,0.03372,1.01697,-4.058,16.683,2.808
605,punch,500,-0.68824,0.05047,0.93031,-6.21,13.208,6.082
605,punch,520,-0.70961,-0.02936,1.05633,-0.836,6.325,-0.233
605,punch,540,-0.58262,-0.02386,1.03093,2.52,0.321,1.58
605,punch,560,-0.61,0.01203,0.9294,4.64,-5.544,3.709
605,punch,580,-0.4209,0.03966,0.96982,3.799,-0.746,-0.321
605,punch,600,-0.30342,0.01568,1.01782,-4.341,-0.992,3.313
605,punch,620,-0.24052,-0.00275,1.00463,-0.921,8.546,1.477
605,punch,640,-0.07454,0.0097,1.00377,4.717,1.042,-0.035
605,punch,660,-0.00903,-0.04803,1.00546,0.67,-0.15,-2.319
605,punch,680,0.06765,0.00715,0.97255,-5.677,4.936,6.005
605,punch,700,0.08999,0.10112,0.96035,5.964,2.951,2.789
605,punch,720,0.01351,0.05333,1.03332,-2.519,-6.262,4.826
605,punch,740,-0.00799,0.02657,1.08835,-0.604,-2.535,-4.107
605,punch,760,0.06787,0.09463,0.99166,4.868,-1.203,-5.319
605,punch,780,0.12323,0.04767,0.97506,-2.822,-2.468,-10.13
605,punch,800,0.07625,-0.01743,1.06236,0.324,-0.186,-2.851
605,punch,820,0.12359,0.00849,1.06611,3.024,-3.711,-2.941
605,punch,840,0.10229,-0.00387,0.99133,-5.228,-10.237,-4.05
605,punch,860,0.05797,0.00987,1.03576,-1.905,-4.663,2.402
605,punch,880,0.05766,0.01866,0.99085,-5.722,1.269,4.032
605,punch,900,-0.09363,-0.06958,0.99039,2.081,2.326,2.026
605,punch,920,0.05319,0.09098,0.93325,-2.423,1.196,-5.657
605,punch,940,0.03833,0.08228,0.99675,1.314,-1.934,-3.946
605,punch,960,0.04406,0.03569,0.98953,6.211,0.501,-3.659
605,punch,980,0.01108,-0.09053,1.00128,2.313,3.814,-1.238
606,punch,0,-0.11547,-0.01818,0.9393,2.565,3.008,-2.419
606,punch,20,-0.06078,-0.05176,1.03123,1.59,1.776,0.602
606,punch,40,0.04411,-0.00953,1.05131,3.646,-1.741,-4.806
606,punch,60,-0.06771,0.00127,0.98593,-1.903,0.718,-0.103
606,punch,80,0.07571,-0.00834,0.95589,-2.778,3.322,-4.51
606,punch,100,0.10994,0.08771,0.96926,-1.388,19.931,1.813
606,punch,120,0.22193,0.04404,1.0216,-0.785,18.155,-0.706
606,punch,140,0.34503,-0.00199,1.08852,0.35,40.441,0.728
606,punch,160,0.44775,0.00288,1.05194,-2.434,58.055,-1.278
606,punch,180,0.87142,-0.03439,0.9767,2.452,69.155,-0.99
606,punch,200,1.20046,-0.01598,1.01254,-3.732,97.936,1.166
606,punch,220,1.45651,-0.02092,1.00803,3.872,133.42,2.891
606,punch,240,1.81292,-0.05313,1.04461,1.579,155.829,-1.09
606,punch,260,1.86868,-0.09962,0.94752,2.09,157.521,-0.658
606,punch,280,1.74795,-0.10793,0.91969,-1.49,161.995,0.678
606,punch,300,1.57202,-0.05052,0.97629,-0.671,141.234,-3.53
606,punch,320,1.31524,-0.07619,1.01374,3.99,131.484,-3.031
606,punch,340,0.89322,0.03858,1.03952,7.231,108.268,5.138
606,punch,360,0.42658,-0.09859,0.98803,0.068,82.602,-2.239
606,punch,380,-0.04419,-0.0562,1.03938,3.103,50.943,5.348
606,punch,400,-0.38087,0.05317,0.94801,-2.129,30.6,-4.634
606,punch,420,-0.61649,0.01473,0.97943,-3.531,13.695,-2.364
606,punch,440,-0.75566,-0.07373,1.06102,-4.261,12.07,-2.723
606,punch,460,-0.73321,0.00983,0.93421,-5.863,5.319,9.94
606,punch,480,-0.75244,-0.0795,1.01332,-0.245,-1.696,0.859
606,punch,500,-0.6494,-0.04461,1.01538,-2.619,-2.67,-6.255
606,punch,520,-0.3392,-0.08724,1.09393,-6.637,9.001,-3.948
606,punch,540,-0.2915,0.01085,1.0895,-3.648,-1.835,3.014
606,punch,560,-0.25108,0.01654,0.99072,6.683,1.368,-4.514
606,punch,580,-0.13083,-0.04405,0.94881,-4.314,-6.595,4.605
606,punch,600,-0.10029,-0.03261,1.07233,-2.917,3.516,4.635
606,punch,620,-0.08872,0.04781,1.03455,1.355,-3.238,1.394
606,punch,640,-0.0827,-0.05329,0.92128,2.038,-4.587,2.324
606,punch,660,-0.06918,-0.03021,1.01437,-2.49,4.749,9.608
606,punch,680,-0.19874,-0.02702,0.96358,-2.204,5.546,3.488
606,punch,700,-0.07138,0.00191,0.98884,2.662,-4.897,1.524
606,punch,720,-0.03723,-0.02462,0.90586,-5.645,-1.195,-2.315
606,punch,740,-0.04855,-0.03981,1.00979,-4.126,3.139,-1.138
606,punch,760,-0.11412,0.06493,1.02601,1.395,2.975,-0.509
606,punch,780,-0.1741,-0.04457,1.05444,-8.724,-2.425,-4.441
606,punch,800,-0.07484,-0.11702,0.98821,7.73,0.406,5.778
606,punch,820,-0.05453,-0.00297,0.94776,-2.698,1.343,0.409
606,punch,840,-0.03526,-0.0337,1.00481,-3.371,4.504,5.768
606,punch,860,-0.03894,-0.04098,1.00054,-4.351,1.776,-4.149
606,punch,880,-0.05662,-0.05012,0.92468,-5.211,5.165,-3.663
606,punch,900,-0.03951,0.04603,1.00795,2.449,8.455,-1.311
606,punch,920,-0.08203,-0.00334,1.0679,5.533,-6.782,-0.538
606,punch,940,-0.1153,-0.10255,1.00306,6.374,-5.36,1.274
606,punch,960,-0.12755,-0.02668,1.00508,-3.587,-4.8,3.783
606,punch,980,-0.0966,0.03136,1.05577,-3.731,-3.118,1.045
607,punch,0,0.04921,0.05629,1.01182,-1.294,-2.374,-4.024
607,punch,20,0.02299,-0.00494,1.00673,0.96,-0.723,7.788
607,punch,40,-0.00956,0.00436,0.96666,-0.112,-0.961,-5.124
607,punch,60,-0.00117,0.05657,1.08378,-7.141,-1.865,5.773
607,punch,80,0.06163,-0.03764,1.01866,-4.057,8.152,-3.671
607,punch,100,0.07613,0.02452,0.94904,2.728,2.086,3.113
607,punch,120,0.16312,-0.00156,1.06623,-3.687,7.509,-4.48
607,punch,140,0.32649,-0.00121,0.98424,0.799,17.48,-7.395
607,punch,160,0.48314,0.07217,1.01249,-4.143,39.283,12.445
607,punch,180,0.59547,0.05411,1.03072,-1.883,55.072,2.959
607,punch,200,1.12398,0.02325,1.05787,-2.43,84.652,-4.356
607,punch,220,1.40862,-0.02693,0.92325,1.942,115.625,2.477
607,punch,240,1.85112,-0.00316,1.02467,-3.467,150.901,-1.344
607,punch,260,2.12084,0.03283,1.00949,-0.164,180.467,1.612
607,punch,280,2.32495,0.03009,0.95922,-1.899,192.885,-1.436
607,punch,300,2.38239,0.06155,1.03726,-1.822,208.561,4.372
607,punch,320,2.14822,0.00745,0.92893,7.114,180.073,-1.084
607,punch,340,1.78275,-0.01564,0.98053,-0.443,170.325,3.419
607,punch,360,1.31675,0.01863,0.99753,-4.828,122.079,4.67
607,punch,380,0.71043,0.03389,1.00293,1.183,91.732,1.382
607,punch,400,0.06653,0.01615,1.00604,4.569,74.562,0.698
607,punch,420,-0.26786,0.03848,1.04951,-0.573,41.704,-6.33
607,punch,440,-0.6274,0.00417,1.0178,1.897,21.814,-0.343
607,punch,460,-0.78474,0.01611,0.98128,-2.405,2.059,3.063
607,punch,480,-0.83599,-0.01695,0.96993,-10.372,8.535,-2.674
607,punch,500,-0.65935,-0.05598,1.04563,-3.403,-2.648,-1.038
607,punch,520,-0.61796,0.02498,1.029,3.589,5.1,4.501
607,punch,540,-0.35235,-0.06239,0.93322,2.546,1.637,-5.942
607,punch,560,-0.2594,0.06018,1.01155,-0.34,1.178,3.917
607,punch,580,-0.16871,0.00585,0.98299,1.22,4.65,-4.631
607,punch,600,-0.07281,-0.01039,0.97148,-0.114,-7.432,3.924
607,punch,620,0.00657,-0.0303,0.94181,-6.42,-8.158,-0.172
607,punch,640,-0.00911,-0.02116,0.90735,1.412,3.642,0.767
607,punch,660,0.00533,0.03604,1.0279,-0.308,4.148,7.858
607,punch,680,0.01066,-0.04697,1.10835,-1.2,-3.074,2.568
607,punch,700,0.04057,0.00789,0.97557,-3.957,3.147,6.565
607,punch,720,0.00904,-0.07233,1.02439,0.83,12.152,5.091
607,punch,740,-0.00175,0.06076,1.00559,1.838,8.4,-0.843
607,punch,760,0.05296,0.03584,0.94419,-1.293,7.192,2.985
607,punch,780,0.06382,-0.00681,0.94609,-3.243,3.117,7.552
607,punch,800,0.09711,-0.01107,1.04132,-2.867,-5.24,2.347
607,punch,820,0.07869,0.02311,0.99048,-1.166,6.673,-3.214
607,punch,840,0.0753,-0.00214,1.094,-6.979,-1.232,-4.175
607,punch,860,0.00555,-0.01271,0.97436,3.87,-5.743,1.841
607,punch,880,0.06396,-0.05495,0.96705,10.282,6.523,-0.548
